x
Xiphocolaptes albicollis
Xiphocolaptes falcirostris
Dendrocolaptes platyrostris
Dendrocolaptes picumnus
Dendrocolaptes hoffmannsi
Dendrocolaptes sanctithomae
Dendrocolaptes certhia
Nasica longirostris
Dendrexetastes rufigula
Dendrocincla anabatina
Dendrocincla fuliginosa
Dendrocincla homochroa
Dendrocincla merula
Dendrocincla tyrannina
Dendrocincla turdina
Deconychura stictolaema
Deconychura longicauda
Sittasomus griseicapillus
Glyphorynchus spirurus
Geositta isabellina
Geositta saxicolina
Geositta antarctica
Geositta maritima
Geositta punensis
Geositta rufipennis
Geositta crassirostris
Geositta poeciloptera
Geositta cunicularia
Geositta tenuirostris
Geositta peruviana
Sclerurus albigularis
Sclerurus caudacutus
Sclerurus mexicanus
Sclerurus rufigularis
Sclerurus scansor
Sclerurus guatemalensis
Chamaeza meruloides
Chamaeza nobilis
Chamaeza mollissima
Chamaeza turdina
Chamaeza ruficauda
Chamaeza campanisona
Formicarius nigricapillus
Formicarius moniliger
Formicarius analis
Formicarius rufipectus
Formicarius colma
Formicarius rufifrons
Scytalopus canus
Scytalopus affinis
Scytalopus fuscus
Scytalopus chocoensis
Scytalopus superciliaris
Scytalopus stilesi
Scytalopus zimmeri
Scytalopus sanctaemartae
Scytalopus panamensis
Scytalopus simonsi
Scytalopus speluncae
Scytalopus novacapitalis
Scytalopus urubambae
Scytalopus iraiensis
Scytalopus femoralis
Scytalopus micropterus
Scytalopus latrans
Scytalopus rodriguezi
Scytalopus vicinior
Scytalopus macropus
Scytalopus robbinsi
Scytalopus meridanus
Scytalopus parvirostris
Scytalopus bolivianus
Scytalopus griseicollis
Scytalopus magellanicus
Scytalopus caracae
Scytalopus parkeri
Scytalopus unicolor
Scytalopus acutirostris
Scytalopus altirostris
Scytalopus atratus
Scytalopus latebricola
Scytalopus spillmanni
Scytalopus argentifrons
Scytalopus schulenbergi
Scytalopus pachecoi
Eugralla paradoxa
Myornis senilis
Merulaxis stresemanni
Merulaxis ater
Eleoscytalopus psychopompus
Eleoscytalopus indigoticus
Pteroptochos castaneus
Pteroptochos tarnii
Scelorchilus rubecula
Scelorchilus albicollis
Pteroptochos megapodius
Acropternis orthonyx
Teledromas fuscus
Rhinocrypta lanceolata
Liosceles thoracicus
Psilorhamphus guttatus
Grallaria przewalskii
Grallaria ruficapilla
Grallaria watkinsi
Grallaria erythrotis
Grallaria nuchalis
Grallaria flavotincta
Grallaria ridgelyi
Grallaria andicolus
Grallaria griseonucha
Grallaria hypoleuca
Grallaria alleni
Grallaria haplonota
Grallaria chthonia
Grallaria quitensis
Grallaria erythroleuca
Grallaria carrikeri
Grallaria dignissima
Grallaria milleri
Grallaria eludens
Grallaria excelsa
Grallaria bangsi
Grallaria gigantea
Grallaria rufocinerea
Grallaria rufula
Grallaria blakei
Grallaria capitalis
Grallaria guatimalensis
Grallaria kaestneri
Grallaria varia
Grallaria squamigera
Grallaria albigula
Hylopezus auricularis
Hylopezus dives
Hylopezus macularius
Hylopezus ochroleucus
Hylopezus fulviventris
Hylopezus perspicillatus
Hylopezus berlepschi
Hylopezus nattereri
Myrmothera simplex
Myrmothera campanisona
Grallaricula loricata
Grallaricula flavirostris
Grallaricula lineifrons
Grallaricula nana
Grallaricula ochraceifrons
Grallaricula ferrugineipectus
Grallaricula peruviana
Grallaricula cucullata
Conopophaga melanops
Conopophaga melanogaster
Conopophaga ardesiaca
Conopophaga cearae
Conopophaga roberti
Conopophaga aurita
Conopophaga castaneiceps
Conopophaga lineata
Conopophaga peruviana
Pittasoma rufopileatum
Pittasoma michleri
Melanopareia torquata
Melanopareia maranonica
Melanopareia maximiliani
Melanopareia elegans
Drymophila caudata
Drymophila devillei
Drymophila ochropyga
Drymophila squamata
Drymophila malura
Drymophila rubricollis
Drymophila genei
Drymophila ferruginea
Hypocnemis striata
Hypocnemis peruviana
Hypocnemis cantator
Hypocnemis subflava
Hypocnemis ochrogyna
Hypocnemis flavescens
Hypocnemis hypoxantha
Cercomacra carbonaria
Cercomacra cinerascens
Cercomacra nigricans
Cercomacra ferdinandi
Cercomacra melanaria
Cercomacra brasiliana
Cercomacra manu
Cercomacra serva
Cercomacra tyrannina
Cercomacra nigrescens
Cercomacra parkeri
Cercomacra laeta
Myrmeciza hemimelaena
Myrmeciza castanea
Rhegmatorhina hoffmannsi
Rhegmatorhina gymnops
Rhegmatorhina cristata
Rhegmatorhina melanosticta
Rhegmatorhina berlepschi
Gymnopithys leucaspis
Gymnopithys rufigula
Gymnopithys lunulatus
Gymnopithys salvini
Phlegopsis nigromaculata
Skutchia borbae
Phlegopsis erythroptera
Pithys castaneus
Pithys albifrons
Phaenostictus mcleannani
Willisornis poecilinotus
Myrmeciza disjuncta
Myrmeciza fortis
Myrmeciza immaculata
