"phylum","class","order","family","genus","species","early_interval","late_interval","max_ma","min_ma","midpoint","lng","lat"
"Arthropoda","Trilobita","Ptychopariida","Ptychopariidae","Xingrenaspis","Xingrenaspis xingrenensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Dorypygidae","Olenoides","Olenoides paraptus","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Proasaphiscidae","Miaobanpoia","Miaobanpoia angustilimbata","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Alokistocaridae","Danzhaiaspis","Danzhaiaspis quadratus","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Oryctocephalidae","Oryctocephalus","Oryctocephalus indicus","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Oryctocephalidae","Euarthricocephalus","Euarthricocephalus taijiangensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Oryctocephalidae","Curvoryctocephalus","Curvoryctocephalus taijiangensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Eodiscida","Eodiscidae","Pagetia","Pagetia taijiangensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Ptychopariidae","Xingrenaspis","Xingrenaspis xingrenensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Dorypygidae","Olenoides","Olenoides paraptus","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Proasaphiscidae","Miaobanpoia","Miaobanpoia angustilimbata","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Alokistocaridae","Danzhaiaspis","Danzhaiaspis quadratus","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Oryctocephalidae","Oryctocephalus","Oryctocephalus indicus","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Oryctocephalidae","Euarthricocephalus","Euarthricocephalus taijiangensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Oryctocephalidae","Curvoryctocephalus","Curvoryctocephalus taijiangensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Eodiscida","Eodiscidae","Pagetia","Pagetia taijiangensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Ptychopariidae","Xingrenaspis","Xingrenaspis xingrenensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Dorypygidae","Olenoides","Olenoides paraptus","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Proasaphiscidae","Miaobanpoia","Miaobanpoia angustilimbata","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Ptychopariidae","Nangaoia","Nangaoia (Shilengshuia) conica","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Alokistocaridae","Danzhaiaspis","Danzhaiaspis quadratus","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Oryctocephalidae","Metabalangia","Metabalangia yupingensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Eodiscida","Eodiscidae","Pagetia","Pagetia taijiangensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Ptychopariidae","Xingrenaspis","Xingrenaspis xingrenensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Dorypygidae","Olenoides","Olenoides paraptus","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Proasaphiscidae","Miaobanpoia","Miaobanpoia angustilimbata","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Alokistocaridae","Danzhaiaspis","Danzhaiaspis quadratus","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Oryctocephalidae","Oryctocephalus","Oryctocephalus indicus","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Eodiscida","Eodiscidae","Pagetia","Pagetia taijiangensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Ptychopariidae","Xingrenaspis","Xingrenaspis xingrenensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Dorypygidae","Olenoides","Olenoides paraptus","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Proasaphiscidae","Miaobanpoia","Miaobanpoia angustilimbata","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Ptychopariidae","Nangaoia","Nangaoia (Shilengshuia) conica","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Oryctocephalidae","Oryctocephalus","Oryctocephalus indicus","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Oryctocephalidae","Euarthricocephalus","Euarthricocephalus taijiangensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Oryctocephalidae","Metarthricocephalus","Metarthricocephalus spinosus","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Eodiscida","Eodiscidae","Pagetia","Pagetia taijiangensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Ptychopariidae","Xingrenaspis","Xingrenaspis xingrenensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Dorypygidae","Olenoides","Olenoides paraptus","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Proasaphiscidae","Miaobanpoia","Miaobanpoia angustilimbata","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Ptychopariidae","Nangaoia","Nangaoia (Shilengshuia) conica","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Oryctocephalidae","Oryctocephalus","Oryctocephalus indicus","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Oryctocephalidae","Euarthricocephalus","Euarthricocephalus taijiangensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Eodiscida","Eodiscidae","Pagetia","Pagetia taijiangensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Ptychopariidae","Xingrenaspis","Xingrenaspis xingrenensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Dorypygidae","Olenoides","Olenoides paraptus","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Proasaphiscidae","Miaobanpoia","Miaobanpoia angustilimbata","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Alokistocaridae","Danzhaiaspis","Danzhaiaspis quadratus","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Oryctocephalidae","Oryctocephalus","Oryctocephalus indicus","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Eodiscida","Eodiscidae","Pagetia","Pagetia taijiangensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Ptychopariidae","Xingrenaspis","Xingrenaspis xingrenensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Dorypygidae","Olenoides","Olenoides paraptus","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Proasaphiscidae","Miaobanpoia","Miaobanpoia angustilimbata","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Alokistocaridae","Danzhaiaspis","Danzhaiaspis quadratus","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Eodiscida","Eodiscidae","Pagetia","Pagetia taijiangensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Ptychopariidae","Xingrenaspis","Xingrenaspis xingrenensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Dorypygidae","Olenoides","Olenoides paraptus","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Proasaphiscidae","Miaobanpoia","Miaobanpoia angustilimbata","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Ptychopariidae","Nangaoia","Nangaoia (Shilengshuia) conica","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Alokistocaridae","Danzhaiaspis","Danzhaiaspis quadratus","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Oryctocephalidae","Oryctocephalus","Oryctocephalus indicus","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Oryctocephalidae","Euarthricocephalus","Euarthricocephalus taijiangensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Oryctocephalidae","Curvoryctocephalus","Curvoryctocephalus taijiangensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Oryctocephalidae","Oryctocephalus","Oryctocephalus elongatus","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Eodiscida","Eodiscidae","Pagetia","Pagetia taijiangensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Ptychopariidae","Xingrenaspis","Xingrenaspis xingrenensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Dorypygidae","Olenoides","Olenoides paraptus","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Proasaphiscidae","Miaobanpoia","Miaobanpoia angustilimbata","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Ptychopariidae","Nangaoia","Nangaoia (Shilengshuia) conica","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Alokistocaridae","Danzhaiaspis","Danzhaiaspis quadratus","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Oryctocephalidae","Oryctocephalus","Oryctocephalus indicus","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Oryctocephalidae","Euarthricocephalus","Euarthricocephalus taijiangensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Oryctocephalidae","Curvoryctocephalus","Curvoryctocephalus taijiangensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Eodiscida","Eodiscidae","Pagetia","Pagetia taijiangensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Ptychopariidae","Xingrenaspis","Xingrenaspis xingrenensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Dorypygidae","Olenoides","Olenoides paraptus","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Proasaphiscidae","Miaobanpoia","Miaobanpoia angustilimbata","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Alokistocaridae","Danzhaiaspis","Danzhaiaspis quadratus","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Oryctocephalidae","Oryctocephalus","Oryctocephalus indicus","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Oryctocephalidae","Euarthricocephalus","Euarthricocephalus taijiangensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Oryctocephalidae","Curvoryctocephalus","Curvoryctocephalus taijiangensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Eodiscida","Eodiscidae","Pagetia","Pagetia taijiangensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Ptychopariidae","Xingrenaspis","Xingrenaspis xingrenensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Dorypygidae","Olenoides","Olenoides paraptus","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Proasaphiscidae","Miaobanpoia","Miaobanpoia angustilimbata","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Ptychopariidae","Nangaoia","Nangaoia (Shilengshuia) conica","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","Alokistocaridae","Danzhaiaspis","Danzhaiaspis quadratus","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Oryctocephalidae","Oryctocephalus","Oryctocephalus indicus","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Oryctocephalidae","Euarthricocephalus","Euarthricocephalus taijiangensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Corynexochida","Oryctocephalidae","Curvoryctocephalus","Curvoryctocephalus taijiangensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Eodiscida","Eodiscidae","Pagetia","Pagetia taijiangensis","Taijangian","",513,505,509,108.413887,26.747223
"Arthropoda","Trilobita","Eodiscida","Eodiscidae","Pagetia","Pagetia taijiangensis","Duyunian","",516,513,514.5,108.413887,26.747223
"Arthropoda","Trilobita","Eodiscida","Eodiscidae","Pagetia","Pagetia taijiangensis","Duyunian","",516,513,514.5,108.413887,26.747223
"Arthropoda","Trilobita","Ptychopariida","NO_FAMILY_SPECIFIED","Eoptychoparia","Eoptychoparia jinshaensis","Duyunian","",516,513,514.5,108.400002,26.733334
"Arthropoda","Trilobita","NO_ORDER_SPECIFIED","Antagmidae","Antagmus","Antagmus dapingensis","Duyunian","",516,513,514.5,108.400002,26.733334
"Arthropoda","Trilobita","Corynexochida","Oryctocephalidae","Changaspis","Changaspis elongata","Duyunian","",516,513,514.5,108.400002,26.733334
"Arthropoda","Trilobita","Corynexochida","Oryctocephalidae","Changaspis","Changaspis elongata","Duyunian","",516,513,514.5,108.400002,26.733334
"Arthropoda","Trilobita","Corynexochida","Oryctocephalidae","Duyunaspis","Duyunaspis duyunensis","Duyunian","",516,513,514.5,108.400002,26.733334
"Arthropoda","Trilobita","Redlichiida","Redlichiidae","Redlichia","Redlichia guizhouensis","Duyunian","",516,513,514.5,108.400002,26.733334
"Arthropoda","Trilobita","Redlichiida","Redlichiidae","Redlichia","Redlichia nobilis","Duyunian","",516,513,514.5,108.400002,26.733334
"Arthropoda","Trilobita","Corynexochida","Dorypygidae","Olenoides","Olenoides hubeiensis","Duyunian","",516,513,514.5,108.400002,26.733334
"Arthropoda","Trilobita","Asaphida","Ceratopygidae","Proceratopyge","Proceratopyge protracta","Paibian","",501,498.5,499.75,118.614723,28.815832
"Arthropoda","Trilobita","Agnostida","Diplagnostidae","Pseudagnostus","Pseudagnostus josephus","Paibian","",501,498.5,499.75,118.614723,28.815832
"Arthropoda","Trilobita","Agnostida","Diplagnostidae","Pseudagnostus","Pseudagnostus josephus","Paibian","",501,498.5,499.75,118.614723,28.815832
"Arthropoda","Trilobita","Agnostida","Agnostidae","Agnostardis","Agnostardis amplinatis","Paibian","",501,498.5,499.75,118.614723,28.815832
"Arthropoda","Trilobita","Asaphida","Ceratopygidae","Proceratopyge","Proceratopyge (Sinoproceratopyge) kiangshanensis","Paibian","",501,498.5,499.75,118.614723,28.815832
"Arthropoda","Trilobita","Agnostida","Spinagnostidae","Peratagnostus","Peratagnostus obsoletus","Paibian","",501,498.5,499.75,118.614723,28.815832
"Arthropoda","Trilobita","Asaphida","Ceratopygidae","Proceratopyge","Proceratopyge protracta","Paibian","",501,498.5,499.75,118.614723,28.815832
"Arthropoda","Trilobita","Agnostida","Diplagnostidae","Pseudagnostus","Pseudagnostus josephus","Paibian","",501,498.5,499.75,118.614723,28.815832
"Arthropoda","Trilobita","Asaphida","Ceratopygidae","Proceratopyge","Proceratopyge (Sinoproceratopyge) kiangshanensis","Paibian","",501,498.5,499.75,118.614723,28.815832
"Arthropoda","Trilobita","Agnostida","Spinagnostidae","Peratagnostus","Peratagnostus obsoletus","Paibian","",501,498.5,499.75,118.614723,28.815832
"Arthropoda","Trilobita","Corynexochida","Corynexochidae","Corynexochus","Corynexochus plumula","Paibian","",501,498.5,499.75,118.614723,28.815832
"Arthropoda","Trilobita","Asaphida","Ceratopygidae","Proceratopyge","Proceratopyge truncatus","Paibian","",501,498.5,499.75,118.614723,28.815832
"Arthropoda","Trilobita","Agnostida","Diplagnostidae","Pseudagnostus","Pseudagnostus josephus","Paibian","",501,498.5,499.75,118.614723,28.815832
"Arthropoda","Trilobita","Asaphida","Ceratopygidae","Proceratopyge","Proceratopyge (Sinoproceratopyge) kiangshanensis","Paibian","",501,498.5,499.75,118.614723,28.815832
"Arthropoda","Trilobita","Asaphida","Ceratopygidae","Proceratopyge","Proceratopyge (Sinoproceratopyge) kiangshanensis","Paibian","",501,498.5,499.75,118.614723,28.815832
"Arthropoda","Trilobita","Agnostida","Diplagnostidae","Pseudagnostus","Pseudagnostus (Sulcatagnostus) hunanensis","Paibian","",501,498.5,499.75,118.614723,28.815832
"Arthropoda","Trilobita","Asaphida","Ceratopygidae","Proceratopyge","Proceratopyge protracta","Paibian","",501,498.5,499.75,118.614723,28.815832
"Arthropoda","Trilobita","Agnostida","Spinagnostidae","Peratagnostus","Peratagnostus obsoletus","Paibian","",501,498.5,499.75,118.614723,28.815832
"Arthropoda","Trilobita","Asaphida","Ceratopygidae","Proceratopyge","Proceratopyge truncatus","Paibian","",501,498.5,499.75,118.614723,28.815832
"Arthropoda","Trilobita","Agnostida","Diplagnostidae","Pseudagnostus","Pseudagnostus vastulus","Paibian","",501,498.5,499.75,118.614723,28.815832
"Arthropoda","Trilobita","Asaphida","Ceratopygidae","Proceratopyge","Proceratopyge protracta","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Agnostida","Diplagnostidae","Pseudagnostus","Pseudagnostus josephus","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Asaphida","Ceratopygidae","Proceratopyge","Proceratopyge (Sinoproceratopyge) kiangshanensis","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Agnostida","Spinagnostidae","Peratagnostus","Peratagnostus obsoletus","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Asaphida","Ceratopygidae","Proceratopyge","Proceratopyge truncatus","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Agnostida","Diplagnostidae","Pseudagnostus","Pseudagnostus vastulus","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Agnostida","Diplagnostidae","Agnostotes","Agnostotes orientalis","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Agnostida","Agnostidae","Homagnostus","Homagnostus captiosus","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Ptychopariida","Elviniidae","Irvingella","Irvingella angustilimbata","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Asaphida","Ceratopygidae","Proceratopyge","Proceratopyge protracta","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Agnostida","Spinagnostidae","Peratagnostus","Peratagnostus obsoletus","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Asaphida","Ceratopygidae","Proceratopyge","Proceratopyge truncatus","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Asaphida","Ceratopygidae","Proceratopyge","Proceratopyge truncatus","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Asaphida","Ceratopygidae","Proceratopyge","Proceratopyge (Sinoproceratopyge) kiangshanensis","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Asaphida","Ceratopygidae","Proceratopyge","Proceratopyge (Sinoproceratopyge) kiangshanensis","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Agnostida","Diplagnostidae","Pseudagnostus","Pseudagnostus vastulus","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Asaphida","Ceratopygidae","Proceratopyge","Proceratopyge protracta","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Asaphida","Ceratopygidae","Proceratopyge","Proceratopyge (Sinoproceratopyge) kiangshanensis","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Asaphida","Ceratopygidae","Proceratopyge","Proceratopyge truncatus","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Asaphida","Ceratopygidae","Proceratopyge","Proceratopyge protracta","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Agnostida","Diplagnostidae","Pseudagnostus","Pseudagnostus josephus","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Asaphida","Ceratopygidae","Proceratopyge","Proceratopyge (Sinoproceratopyge) kiangshanensis","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Agnostida","Agnostidae","Ivshinagnostus","Ivshinagnostus hunanensis","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Asaphida","Ceratopygidae","Proceratopyge","Proceratopyge protracta","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Agnostida","Diplagnostidae","Pseudagnostus","Pseudagnostus josephus","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Asaphida","Ceratopygidae","Proceratopyge","Proceratopyge (Sinoproceratopyge) kiangshanensis","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Corynexochida","Corynexochidae","Corynexochus","Corynexochus plumula","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Olenida","Idahoiidae","Maladioidella","Maladioidella laevigata","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Olenida","Aphelaspidae","Eugonocare","Eugonocare (Pseudeugonocare) camptodromum","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Agnostida","Diplagnostidae","Pseudagnostus","Pseudagnostus josephus","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Asaphida","Ceratopygidae","Proceratopyge","Proceratopyge (Sinoproceratopyge) kiangshanensis","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Agnostida","Spinagnostidae","Peratagnostus","Peratagnostus obsoletus","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Olenida","Aphelaspidae","Eugonocare","Eugonocare (Pseudeugonocare) camptodromum","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Asaphida","Ceratopygidae","Proceratopyge","Proceratopyge protracta","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Asaphida","Ceratopygidae","Proceratopyge","Proceratopyge protracta","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Agnostida","Diplagnostidae","Pseudagnostus","Pseudagnostus josephus","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Asaphida","Ceratopygidae","Proceratopyge","Proceratopyge truncatus","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Agnostida","Diplagnostidae","Pseudagnostus","Pseudagnostus (Sulcatagnostus) hunanensis","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Agnostida","Agnostidae","Ivshinagnostus","Ivshinagnostus hunanensis","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Agnostida","Spinagnostidae","Peratagnostus","Peratagnostus obsoletus","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Agnostida","Diplagnostidae","Agnostotes","Agnostotes orientalis","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Asaphida","Ceratopygidae","Proceratopyge","Proceratopyge truncatus","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Asaphida","Ceratopygidae","Proceratopyge","Proceratopyge (Sinoproceratopyge) distincta","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Olenida","Aphelaspidae","Eugonocare","Eugonocare (Olenaspella) cylindrata","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Agnostida","Diplagnostidae","Pseudagnostus","Pseudagnostus josephus","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Agnostida","Spinagnostidae","Peratagnostus","Peratagnostus obsoletus","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Asaphida","Ceratopygidae","Proceratopyge","Proceratopyge distensa","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Agnostida","Diplagnostidae","Pseudagnostus","Pseudagnostus josephus","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Agnostida","Spinagnostidae","Peratagnostus","Peratagnostus obsoletus","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Agnostida","Diplagnostidae","Agnostotes","Agnostotes orientalis","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Ptychopariida","Elviniidae","Irvingella","Irvingella angustilimbata","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Asaphida","Ceratopygidae","Proceratopyge","Proceratopyge distensa","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Agnostida","Diplagnostidae","Pseudagnostus","Pseudagnostus josephus","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Agnostida","Diplagnostidae","Agnostotes","Agnostotes orientalis","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Agnostida","Agnostidae","Homagnostus","Homagnostus captiosus","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Asaphida","Ceratopygidae","Proceratopyge","Proceratopyge distensa","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
"Arthropoda","Trilobita","Ptychopariida","Elviniidae","Irvingella","Irvingella major","Taoyuanian","",498.5,485.4,491.95,118.614723,28.815832
