"phylum","class","order","family","genus","species","early_interval","late_interval","max_ma","min_ma","midpoint","lng","lat"
"Chordata","Aves","Strigiformes","Strigidae","Otus","Otus scops","Late Pleistocene","",0.126,0.0117,0.06885,15.355,41.805
"Chordata","Aves","Galliformes","Phasianidae","Alectoris","Alectoris rufa","Holocene","",0.0117,0,0.00585,2.6675,39.781944
"Chordata","Aves","Galliformes","Phasianidae","Coturnix","Coturnix coturnix","Holocene","",0.0117,0,0.00585,2.6675,39.781944
"Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","Holocene","",0.0117,0,0.00585,2.6675,39.781944
"Chordata","Aves","Passeriformes","Muscicapidae","Erithacus","Erithacus rubecula","Holocene","",0.0117,0,0.00585,2.6675,39.781944
"Chordata","Aves","Passeriformes","Corvidae","Pyrrhocorax","Pyrrhocorax pyrrhocorax","Holocene","",0.0117,0,0.00585,2.6675,39.781944
"Chordata","Aves","Passeriformes","Fringillidae","Coccothraustes","Coccothraustes coccothraustes","Holocene","",0.0117,0,0.00585,2.6675,39.781944
"Chordata","Aves","Anseriformes","Anatidae","Branta","Branta bernicla","Holocene","",0.0117,0,0.00585,2.6675,39.781944
"Chordata","Aves","Galliformes","Phasianidae","Alectoris","Alectoris rufa","Holocene","",0.0117,0,0.00585,2.6675,39.781944
"Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","Holocene","",0.0117,0,0.00585,2.6675,39.781944
"Chordata","Aves","Piciformes","Picidae","Jynx","Jynx torquilla","Holocene","",0.0117,0,0.00585,2.6675,39.781944
"Chordata","Aves","Passeriformes","Motacillidae","Anthus","Anthus pratensis","Holocene","",0.0117,0,0.00585,2.6675,39.781944
"Chordata","Aves","Passeriformes","Muscicapidae","Erithacus","Erithacus rubecula","Holocene","",0.0117,0,0.00585,2.6675,39.781944
"Chordata","Aves","Passeriformes","Muscicapidae","Phoenicurus","Phoenicurus ochruros","Holocene","",0.0117,0,0.00585,2.6675,39.781944
"Chordata","Aves","Passeriformes","Muscicapidae","Oenanthe","Oenanthe oenanthe","Holocene","",0.0117,0,0.00585,2.6675,39.781944
"Chordata","Aves","Passeriformes","Corvidae","Pyrrhocorax","Pyrrhocorax graculus","Holocene","",0.0117,0,0.00585,2.6675,39.781944
"Chordata","Aves","Passeriformes","Passeridae","Montifringilla","Montifringilla nivalis","Holocene","",0.0117,0,0.00585,2.6675,39.781944
"Chordata","Aves","Passeriformes","Fringillidae","Loxia","Loxia curvirostra","Holocene","",0.0117,0,0.00585,2.6675,39.781944
"Chordata","Aves","Passeriformes","Corvidae","Pyrrhocorax","Pyrrhocorax graculus","Late Pleistocene","Holocene",0.126,0,0.063,2.6675,39.781944
"Chordata","Aves","Passeriformes","Passeridae","Montifringilla","Montifringilla nivalis","Late Pleistocene","Holocene",0.126,0,0.063,2.6675,39.781944
"Chordata","Aves","Strigiformes","Strigidae","Otus","Otus scops","Late Pleistocene","Holocene",0.126,0,0.063,2.6675,39.781944
"Chordata","Aves","Passeriformes","Muscicapidae","Erithacus","Erithacus rubecula","Late Pleistocene","Holocene",0.126,0,0.063,2.6675,39.781944
"Chordata","Aves","Passeriformes","Fringillidae","Coccothraustes","Coccothraustes coccothraustes","Late Pleistocene","Holocene",0.126,0,0.063,2.6675,39.781944
"Chordata","Aves","Gruiformes","Rallidae","Porzana","Porzana porzana","Late Pleistocene","",0.126,0.0117,0.06885,2.6675,39.781944
"Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","Late Pleistocene","",0.126,0.0117,0.06885,2.6675,39.781944
"Chordata","Aves","Strigiformes","Strigidae","Athene","Athene noctua","Late Pleistocene","",0.126,0.0117,0.06885,2.6675,39.781944
"Chordata","Aves","Passeriformes","Alaudidae","Alauda","Alauda arvensis","Late Pleistocene","",0.126,0.0117,0.06885,2.6675,39.781944
"Chordata","Aves","Passeriformes","Muscicapidae","Erithacus","Erithacus rubecula","Late Pleistocene","",0.126,0.0117,0.06885,2.6675,39.781944
"Chordata","Aves","Passeriformes","Muscicapidae","Erithacus","Erithacus rubecula","Late Pleistocene","",0.126,0.0117,0.06885,2.6675,39.781944
"Chordata","Aves","Passeriformes","Muscicapidae","Saxicola","Saxicola rubetra","Late Pleistocene","",0.126,0.0117,0.06885,2.6675,39.781944
"Chordata","Aves","Passeriformes","Muscicapidae","Saxicola","Saxicola torquatus","Late Pleistocene","",0.126,0.0117,0.06885,2.6675,39.781944
"Chordata","Aves","Passeriformes","Paridae","Periparus","Periparus ater","Late Pleistocene","",0.126,0.0117,0.06885,2.6675,39.781944
"Chordata","Aves","Passeriformes","Corvidae","Pyrrhocorax","Pyrrhocorax graculus","Late Pleistocene","",0.126,0.0117,0.06885,2.6675,39.781944
"Chordata","Aves","Passeriformes","Fringillidae","Chloris","Chloris chloris","Late Pleistocene","",0.126,0.0117,0.06885,2.6675,39.781944
"Chordata","Aves","Passeriformes","Fringillidae","Coccothraustes","Coccothraustes coccothraustes","Late Pleistocene","",0.126,0.0117,0.06885,2.6675,39.781944
"Chordata","Aves","Passeriformes","Muscicapidae","Ficedula","Ficedula hypoleuca","Late Pleistocene","",0.126,0.0117,0.06885,2.6675,39.781944
"Chordata","Aves","Passeriformes","Passeridae","Petronia","Petronia petronia","Late Pleistocene","",0.126,0.0117,0.06885,2.6675,39.781944
"Chordata","Aves","Passeriformes","Fringillidae","Chloris","Chloris chloris","Late Pleistocene","",0.126,0.0117,0.06885,2.6675,39.781944
"Chordata","Aves","Passeriformes","Fringillidae","Coccothraustes","Coccothraustes coccothraustes","Late Pleistocene","",0.126,0.0117,0.06885,2.6675,39.781944
"Chordata","Aves","Passeriformes","Fringillidae","Coccothraustes","Coccothraustes coccothraustes","Late Pleistocene","",0.126,0.0117,0.06885,2.6675,39.781944
"Chordata","Aves","Passeriformes","Corvidae","Pyrrhocorax","Pyrrhocorax graculus","Late Pleistocene","",0.126,0.0117,0.06885,2.6675,39.781944
"Chordata","Aves","Passeriformes","Corvidae","Pyrrhocorax","Pyrrhocorax pyrrhocorax","Late Pleistocene","",0.126,0.0117,0.06885,2.6675,39.781944
"Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus iliacus","Late Pleistocene","",0.126,0.0117,0.06885,2.6675,39.781944
"Chordata","Aves","Gruiformes","Rallidae","Porzana","Porzana porzana","Late Pleistocene","",0.126,0.0117,0.06885,2.6675,39.781944
"Chordata","Aves","Passeriformes","Prunellidae","Prunella","Prunella modularis","Late Pleistocene","",0.126,0.0117,0.06885,2.6675,39.781944
"Chordata","Aves","Passeriformes","Muscicapidae","Erithacus","Erithacus rubecula","Late Pleistocene","",0.126,0.0117,0.06885,2.6675,39.781944
"Chordata","Aves","Passeriformes","Sylviidae","Sylvia","Sylvia sarda","Late Pleistocene","",0.126,0.0117,0.06885,2.6675,39.781944
"Chordata","Aves","Passeriformes","Corvidae","Pyrrhocorax","Pyrrhocorax graculus","Late Pleistocene","",0.126,0.0117,0.06885,2.6675,39.781944
"Chordata","Aves","Passeriformes","Passeridae","Montifringilla","Montifringilla nivalis","Late Pleistocene","",0.126,0.0117,0.06885,2.6675,39.781944
"Chordata","Aves","Passeriformes","Fringillidae","Coccothraustes","Coccothraustes coccothraustes","Late Pleistocene","",0.126,0.0117,0.06885,2.6675,39.781944
"Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus merula","Late Pleistocene","",0.126,0.0117,0.06885,2.6675,39.781944
"Chordata","Aves","Charadriiformes","Alcidae","Uria","Uria lomvia","Piacenzian","Gelasian",3.6,1.806,2.703,-169.464996,56.595001
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Alamosaurus","Alamosaurus sanjuanensis","Late Maastrichtian","",70.6,66,68.3,-108.166946,36.269444
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Kritosaurus","Kritosaurus navajovius","Late Campanian","",83.5,70.6,77.05,-108.084167,36.343887
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Nodosauridae","Glyptodontopelta","Glyptodontopelta mimus","Late Maastrichtian","",70.6,66,68.3,-108.084167,36.343887
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Kritosaurus","Kritosaurus navajovius","Late Campanian","",83.5,70.6,77.05,-108.101944,36.343887
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Ojoceratops","Ojoceratops fowleri","Late Maastrichtian","",70.6,66,68.3,-108.101944,36.343887
"Chordata","Aves","Falconiformes","Falconidae","Falco","Falco cenchroides","Holocene","",0.0117,0,0.00585,129.917007,-31.506001
"Chordata","Aves","Charadriiformes","Turnicidae","Turnix","Turnix velox","Holocene","",0.0117,0,0.00585,129.917007,-31.506001
"Chordata","Aves","Passeriformes","Meliphagidae","Gavicalis","Gavicalis virescens","Holocene","",0.0117,0,0.00585,129.917007,-31.506001
"Chordata","Aves","Passeriformes","Artamidae","Artamus","Artamus superciliosus","Holocene","",0.0117,0,0.00585,129.917007,-31.506001
"Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto novaehollandiae","Holocene","",0.0117,0,0.00585,129.917007,-31.506001
"Chordata","Aves","Passeriformes","Cinclosomatidae","Cinclosoma","Cinclosoma alisteri","Holocene","",0.0117,0,0.00585,129.917007,-31.506001
"Chordata","Aves","Passeriformes","Maluridae","Amytornis","Amytornis textilis","Holocene","",0.0117,0,0.00585,129.917007,-31.506001
"Chordata","Aves","Charadriiformes","Turnicidae","Turnix","Turnix varius","Late Pleistocene","",0.126,0.0117,0.06885,148.212997,-37.448002
"Chordata","Aves","Psittaciformes","Psittaculidae","Alisterus","Alisterus scapularis","Late Pleistocene","",0.126,0.0117,0.06885,148.212997,-37.448002
"Chordata","Aves","Psittaciformes","Psittaculidae","Platycercus","Platycercus elegans","Late Pleistocene","",0.126,0.0117,0.06885,148.212997,-37.448002
"Chordata","Aves","Psittaciformes","Psittaculidae","Platycercus","Platycercus elegans","Late Pleistocene","",0.126,0.0117,0.06885,148.212997,-37.448002
"Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto novaehollandiae","Late Pleistocene","",0.126,0.0117,0.06885,148.212997,-37.448002
"Chordata","Aves","Caprimulgiformes","Aegothelidae","Aegotheles","Aegotheles cristatus","Late Pleistocene","",0.126,0.0117,0.06885,148.212997,-37.448002
"Chordata","Aves","Caprimulgiformes","Caprimulgidae","Eurostopodus","Eurostopodus mystacalis","Late Pleistocene","",0.126,0.0117,0.06885,148.212997,-37.448002
"Chordata","Aves","Passeriformes","Atrichornithidae","Atrichornis","Atrichornis rufescens","Late Pleistocene","",0.126,0.0117,0.06885,148.212997,-37.448002
"Chordata","Aves","Passeriformes","Orthonychidae","Orthonyx","Orthonyx wakefieldi","Late Pleistocene","",0.126,0.0117,0.06885,148.212997,-37.448002
"Chordata","Aves","Passeriformes","Psophodidae","Psophodes","Psophodes olivaceus","Late Pleistocene","",0.126,0.0117,0.06885,148.212997,-37.448002
"Chordata","Aves","Passeriformes","Cinclosomatidae","Cinclosoma","Cinclosoma punctatum","Late Pleistocene","",0.126,0.0117,0.06885,148.212997,-37.448002
"Chordata","Aves","Passeriformes","Acanthizidae","Pycnoptilus","Pycnoptilus floccosus","Late Pleistocene","",0.126,0.0117,0.06885,148.212997,-37.448002
"Chordata","Aves","Passeriformes","Acanthizidae","Pycnoptilus","Pycnoptilus fordi","Late Pleistocene","",0.126,0.0117,0.06885,148.212997,-37.448002
"Chordata","Aves","Passeriformes","Ptilonorhynchidae","Ptilonorhynchus","Ptilonorhynchus violaceus","Late Pleistocene","",0.126,0.0117,0.06885,148.212997,-37.448002
"Chordata","Aves","Falconiformes","Falconidae","Falco","Falco berigora","Late Pleistocene","",0.126,0.0117,0.06885,140.531113,-37.731945
"Chordata","Aves","Gruiformes","Rallidae","Tribonyx","Tribonyx mortierii","Late Pleistocene","",0.126,0.0117,0.06885,140.531113,-37.731945
"Chordata","Aves","Columbiformes","Columbidae","Phaps","Phaps chalcoptera","Late Pleistocene","",0.126,0.0117,0.06885,140.531113,-37.731945
"Chordata","Aves","Psittaciformes","Cacatuidae","Calyptorhynchus","Calyptorhynchus banksii","Late Pleistocene","",0.126,0.0117,0.06885,140.531113,-37.731945
"Chordata","Aves","Psittaciformes","Cacatuidae","Calyptorhynchus","Calyptorhynchus lathami","Late Pleistocene","",0.126,0.0117,0.06885,140.531113,-37.731945
"Chordata","Aves","Psittaciformes","Cacatuidae","Callocephalon","Callocephalon fimbriatum","Late Pleistocene","",0.126,0.0117,0.06885,140.531113,-37.731945
"Chordata","Aves","Psittaciformes","Cacatuidae","Cacatua","Cacatua tenuirostris","Late Pleistocene","",0.126,0.0117,0.06885,140.531113,-37.731945
"Chordata","Aves","Cuculiformes","Cuculidae","Centropus","Centropus colossus","Late Pleistocene","",0.126,0.0117,0.06885,140.531113,-37.731945
"Chordata","Aves","Coraciiformes","Alcedinidae","Dacelo","Dacelo novaeguineae","Late Pleistocene","",0.126,0.0117,0.06885,140.531113,-37.731945
"Chordata","Aves","Passeriformes","Orthonychidae","Orthonyx","Orthonyx hypsilophus","Late Pleistocene","",0.126,0.0117,0.06885,140.531113,-37.731945
"Chordata","Aves","Passeriformes","Dasyornithidae","Dasyornis","Dasyornis broadbenti","Late Pleistocene","",0.126,0.0117,0.06885,140.531113,-37.731945
"Chordata","Aves","Passeriformes","Meliphagidae","Manorina","Manorina melanocephala","Late Pleistocene","",0.126,0.0117,0.06885,140.531113,-37.731945
"Chordata","Aves","Columbiformes","Columbidae","Phaps","Phaps elegans","Holocene","",0.0117,0,0.00585,115.044998,-34.255001
"Chordata","Aves","Psittaciformes","Psittaculidae","Glossopsitta","Glossopsitta porphyrocephala","Holocene","",0.0117,0,0.00585,115.044998,-34.255001
"Chordata","Aves","Psittaciformes","Psittaculidae","Platycercus","Platycercus icterotis","Holocene","",0.0117,0,0.00585,115.044998,-34.255001
"Chordata","Aves","Caprimulgiformes","Aegothelidae","Aegotheles","Aegotheles cristatus","Holocene","",0.0117,0,0.00585,115.044998,-34.255001
"Chordata","Aves","Passeriformes","Atrichornithidae","Atrichornis","Atrichornis clamosus","Holocene","",0.0117,0,0.00585,115.044998,-34.255001
"Chordata","Aves","Passeriformes","Dasyornithidae","Dasyornis","Dasyornis longirostris","Holocene","",0.0117,0,0.00585,115.044998,-34.255001
"Chordata","Aves","Passeriformes","Artamidae","Artamus","Artamus cyanopterus","Holocene","",0.0117,0,0.00585,115.044998,-34.255001
"Chordata","Aves","Phaethontiformes","Phaethontidae","Phaethon","Phaethon rubricauda","Holocene","",0.0117,0,0.00585,169.848007,11.227
"Chordata","Aves","Pelecaniformes","Ardeidae","Egretta","Egretta sacra","Holocene","",0.0117,0,0.00585,169.848007,11.227
"Chordata","Aves","Galliformes","Phasianidae","Gallus","Gallus gallus","Holocene","",0.0117,0,0.00585,169.848007,11.227
"Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","Tringa incana","Holocene","",0.0117,0,0.00585,169.848007,11.227
"Chordata","Aves","Galliformes","Phasianidae","Gallus","Gallus gallus","Holocene","",0.0117,0,0.00585,169.763,11.209
"Chordata","Aves","Charadriiformes","Scolopacidae","Coenocorypha","Coenocorypha neocaledonica","Holocene","",0.0117,0,0.00585,164.963303,-21.3501
"Chordata","Aves","Accipitriformes","Accipitridae","Accipiter","Accipiter trivirgatus","Late Pleistocene","Holocene",0.126,0,0.063,113.783333,3.816667
"Chordata","Aves","Accipitriformes","Accipitridae","Macheiramphus","Macheiramphus alcinus","Late Pleistocene","",0.126,0.0117,0.06885,113.783333,3.816667
"Chordata","Aves","Accipitriformes","Accipitridae","Macheiramphus","Macheiramphus alcinus","Late Pleistocene","",0.126,0.0117,0.06885,113.783333,3.816667
"Chordata","Aves","Accipitriformes","Accipitridae","Accipiter","Accipiter trivirgatus","Late Pleistocene","",0.126,0.0117,0.06885,113.783333,3.816667
"Chordata","Aves","Accipitriformes","Accipitridae","Macheiramphus","Macheiramphus alcinus","Late Pleistocene","",0.126,0.0117,0.06885,113.783333,3.816667
"Chordata","Aves","Strigiformes","Strigidae","Ketupa","Ketupa ketupu","Late Pleistocene","",0.126,0.0117,0.06885,113.783333,3.816667
"Chordata","Aves","Accipitriformes","Accipitridae","Haliastur","Haliastur indus","Late Pleistocene","",0.126,0.0117,0.06885,113.783333,3.816667
"Chordata","Aves","Accipitriformes","Accipitridae","Macheiramphus","Macheiramphus alcinus","Late Pleistocene","",0.126,0.0117,0.06885,113.783333,3.816667
"Chordata","Aves","Accipitriformes","Accipitridae","Accipiter","Accipiter trivirgatus","Late Pleistocene","",0.126,0.0117,0.06885,113.783333,3.816667
"Chordata","Aves","Accipitriformes","Accipitridae","Ictinaetus","Ictinaetus malaiensis","Late Pleistocene","",0.126,0.0117,0.06885,113.783333,3.816667
"Chordata","Aves","Accipitriformes","Accipitridae","Macheiramphus","Macheiramphus alcinus","Late Pleistocene","",0.126,0.0117,0.06885,113.783333,3.816667
"Chordata","Aves","Accipitriformes","Accipitridae","Macheiramphus","Macheiramphus alcinus","Late Pleistocene","",0.126,0.0117,0.06885,113.783333,3.816667
"Chordata","Aves","Accipitriformes","Accipitridae","Haliastur","Haliastur indus","Late Pleistocene","",0.126,0.0117,0.06885,113.783333,3.816667
"Chordata","Aves","Accipitriformes","Accipitridae","Macheiramphus","Macheiramphus alcinus","Late Pleistocene","",0.126,0.0117,0.06885,113.783333,3.816667
"Chordata","Aves","Accipitriformes","Accipitridae","Haliastur","Haliastur indus","Late Pleistocene","",0.126,0.0117,0.06885,113.783333,3.816667
"Chordata","Aves","Accipitriformes","Accipitridae","Haliastur","Haliastur indus","Late Pleistocene","Holocene",0.126,0,0.063,113.783333,3.816667
"Chordata","Aves","Accipitriformes","Accipitridae","Ictinaetus","Ictinaetus malaiensis","Late Pleistocene","Holocene",0.126,0,0.063,113.783333,3.816667
"Chordata","Aves","Accipitriformes","Accipitridae","Ictinaetus","Ictinaetus malaiensis","Late Pleistocene","Holocene",0.126,0,0.063,113.783333,3.816667
"Chordata","Aves","Accipitriformes","Accipitridae","Accipiter","Accipiter trivirgatus","Late Pleistocene","Holocene",0.126,0,0.063,113.783333,3.816667
"Chordata","Aves","Strigiformes","Strigidae","Ketupa","Ketupa ketupu","Late Pleistocene","Holocene",0.126,0,0.063,113.783333,3.816667
"Chordata","Aves","Strigiformes","Strigidae","Bubo","Bubo sumatranus","Late Pleistocene","Holocene",0.126,0,0.063,113.783333,3.816667
"Chordata","Aves","Accipitriformes","Accipitridae","Haliastur","Haliastur indus","Late Pleistocene","Holocene",0.126,0,0.063,113.783333,3.816667
"Chordata","Aves","Strigiformes","Strigidae","Ketupa","Ketupa ketupu","Late Pleistocene","Holocene",0.126,0,0.063,113.783333,3.816667
"Chordata","Aves","Accipitriformes","Accipitridae","Ictinaetus","Ictinaetus malaiensis","Late Pleistocene","Holocene",0.126,0,0.063,113.783333,3.816667
"Chordata","Aves","Accipitriformes","Accipitridae","Accipiter","Accipiter trivirgatus","Late Pleistocene","Holocene",0.126,0,0.063,113.783333,3.816667
"Chordata","Aves","Strigiformes","Strigidae","Ketupa","Ketupa ketupu","Late Pleistocene","Holocene",0.126,0,0.063,113.783333,3.816667
"Chordata","Aves","Accipitriformes","Accipitridae","Ictinaetus","Ictinaetus malaiensis","Late Pleistocene","Holocene",0.126,0,0.063,113.783333,3.816667
"Chordata","Aves","Strigiformes","Strigidae","Strix","Strix leptogrammica","Late Pleistocene","Holocene",0.126,0,0.063,113.783333,3.816667
"Chordata","Aves","Accipitriformes","Accipitridae","Macheiramphus","Macheiramphus alcinus","Late Pleistocene","Holocene",0.126,0,0.063,113.783333,3.816667
"Chordata","Aves","Accipitriformes","Accipitridae","Accipiter","Accipiter trivirgatus","Late Pleistocene","Holocene",0.126,0,0.063,113.783333,3.816667
"Chordata","Aves","Accipitriformes","Accipitridae","Macheiramphus","Macheiramphus alcinus","Late Pleistocene","Holocene",0.126,0,0.063,113.783333,3.816667
"Chordata","Aves","Suliformes","Anhingidae","Anhinga","Anhinga melanogaster","Late Pleistocene","Holocene",0.126,0,0.063,43.976849,-22.91367
"Chordata","Aves","Ciconiiformes","Scopidae","Scopus","Scopus umbretta","Late Pleistocene","Holocene",0.126,0,0.063,43.976849,-22.91367
"Chordata","Aves","Pelecaniformes","Threskiornithidae","Lophotibis","Lophotibis cristata","Late Pleistocene","Holocene",0.126,0,0.063,43.976849,-22.91367
"Chordata","Aves","Accipitriformes","Accipitridae","Accipiter","Accipiter madagascariensis","Late Pleistocene","Holocene",0.126,0,0.063,43.976849,-22.91367
"Chordata","Aves","Accipitriformes","Accipitridae","Buteo","Buteo brachypterus","Late Pleistocene","Holocene",0.126,0,0.063,43.976849,-22.91367
"Chordata","Aves","Galliformes","Numididae","Numida","Numida meleagris","Late Pleistocene","Holocene",0.126,0,0.063,43.976849,-22.91367
"Chordata","Aves","Mesitornithiformes","Mesitornithidae","Monias","Monias benschi","Late Pleistocene","Holocene",0.126,0,0.063,43.976849,-22.91367
"Chordata","Aves","Charadriiformes","Turnicidae","Turnix","Turnix nigricollis","Late Pleistocene","Holocene",0.126,0,0.063,43.976849,-22.91367
"Chordata","Aves","Pterocliformes","Pteroclidae","Pterocles","Pterocles personatus","Late Pleistocene","Holocene",0.126,0,0.063,43.976849,-22.91367
"Chordata","Aves","Columbiformes","Columbidae","Oena","Oena capensis","Late Pleistocene","Holocene",0.126,0,0.063,43.976849,-22.91367
"Chordata","Aves","Columbiformes","Columbidae","Treron","Treron australis","Late Pleistocene","Holocene",0.126,0,0.063,43.976849,-22.91367
"Chordata","Aves","Columbiformes","Columbidae","Streptopelia","Streptopelia picturata","Late Pleistocene","Holocene",0.126,0,0.063,43.976849,-22.91367
"Chordata","Aves","Psittaciformes","Psittaculidae","Mascarinus","Mascarinus vasa","Late Pleistocene","Holocene",0.126,0,0.063,43.976849,-22.91367
"Chordata","Aves","Psittaciformes","Psittaculidae","Mascarinus","Mascarinus vasa","Late Pleistocene","Holocene",0.126,0,0.063,43.976849,-22.91367
"Chordata","Aves","Cuculiformes","Cuculidae","Coua","Coua cristata","Late Pleistocene","Holocene",0.126,0,0.063,43.976849,-22.91367
"Chordata","Aves","Cuculiformes","Cuculidae","Coua","Coua cristata","Late Pleistocene","Holocene",0.126,0,0.063,43.976849,-22.91367
"Chordata","Aves","Cuculiformes","Cuculidae","Coua","Coua cursor","Late Pleistocene","Holocene",0.126,0,0.063,43.976849,-22.91367
"Chordata","Aves","Cuculiformes","Cuculidae","Coua","Coua gigas","Late Pleistocene","Holocene",0.126,0,0.063,43.976849,-22.91367
"Chordata","Aves","Cuculiformes","Cuculidae","Coua","Coua gigas","Late Pleistocene","Holocene",0.126,0,0.063,43.976849,-22.91367
"Chordata","Aves","Cuculiformes","Cuculidae","Coua","Coua ruficeps","Late Pleistocene","Holocene",0.126,0,0.063,43.976849,-22.91367
"Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","Late Pleistocene","Holocene",0.126,0,0.063,43.976849,-22.91367
"Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","Late Pleistocene","Holocene",0.126,0,0.063,43.976849,-22.91367
"Chordata","Aves","Strigiformes","Strigidae","Asio","Asio madagascariensis","Late Pleistocene","Holocene",0.126,0,0.063,43.976849,-22.91367
"Chordata","Aves","Strigiformes","Strigidae","Asio","Asio madagascariensis","Late Pleistocene","Holocene",0.126,0,0.063,43.976849,-22.91367
"Chordata","Aves","Strigiformes","Strigidae","Otus","Otus rutilus","Late Pleistocene","Holocene",0.126,0,0.063,43.976849,-22.91367
"Chordata","Aves","Strigiformes","Strigidae","Ninox","Ninox superciliaris","Late Pleistocene","Holocene",0.126,0,0.063,43.976849,-22.91367
"Chordata","Aves","Strigiformes","Strigidae","Ninox","Ninox superciliaris","Late Pleistocene","Holocene",0.126,0,0.063,43.976849,-22.91367
"Chordata","Aves","Coraciiformes","Coraciidae","Eurystomus","Eurystomus glaucurus","Late Pleistocene","Holocene",0.126,0,0.063,43.976849,-22.91367
"Chordata","Aves","Leptosomiformes","Leptosomidae","Leptosomus","Leptosomus discolor","Late Pleistocene","Holocene",0.126,0,0.063,43.976849,-22.91367
"Chordata","Aves","Bucerotiformes","Upupidae","Upupa","Upupa marginata","Late Pleistocene","Holocene",0.126,0,0.063,43.976849,-22.91367
"Chordata","Aves","Passeriformes","Hirundinidae","Phedina","Phedina borbonica","Late Pleistocene","Holocene",0.126,0,0.063,43.976849,-22.91367
"Chordata","Aves","Passeriformes","Corvidae","Corvus","Corvus albus","Late Pleistocene","Holocene",0.126,0,0.063,43.976849,-22.91367
"Chordata","Aves","Passeriformes","Ploceidae","Ploceus","Ploceus sakalava","Late Pleistocene","Holocene",0.126,0,0.063,43.976849,-22.91367
"Chordata","Aves","Accipitriformes","Accipitridae","Stephanoaetus","Stephanoaetus mahery","Late Pleistocene","Holocene",0.126,0,0.063,43.976849,-22.91367
"Chordata","Aves","Accipitriformes","Accipitridae","Stephanoaetus","Stephanoaetus mahery","Late Pleistocene","Holocene",0.126,0,0.063,47.833332,-16.316668
"Chordata","Aves","Coraciiformes","Brachypteraciidae","Brachypteracias","Brachypteracias langrandi","Holocene","",0.0117,0,0.00585,44.733334,-22.083332
"Chordata","Aves","Anseriformes","Anatidae","Centrornis","Centrornis majori","Late Pleistocene","Holocene",0.126,0,0.063,47.833332,-16.316668
"Chordata","Aves","Anseriformes","Anatidae","Alopochen","Alopochen sirabensis","Late Pleistocene","Holocene",0.126,0,0.063,47.833332,-16.316668
"Chordata","Aves","Anseriformes","Anatidae","Sarkidiornis","Sarkidiornis melanotos","Late Pleistocene","Holocene",0.126,0,0.063,47.833332,-16.316668
"Chordata","Aves","Anseriformes","Anatidae","Anas","Anas bernieri","Late Pleistocene","Holocene",0.126,0,0.063,47.833332,-16.316668
"Chordata","Aves","Anseriformes","Anatidae","Anas","Anas melleri","Late Pleistocene","Holocene",0.126,0,0.063,47.833332,-16.316668
"Chordata","Aves","Accipitriformes","Accipitridae","Buteo","Buteo brachypterus","Late Pleistocene","Holocene",0.126,0,0.063,47.833332,-16.316668
"Chordata","Aves","Gruiformes","Rallidae","Gallinula","Gallinula chloropus","Late Pleistocene","Holocene",0.126,0,0.063,47.833332,-16.316668
"Chordata","Aves","Cuculiformes","Cuculidae","Coua","Coua berthae","Late Pleistocene","Holocene",0.126,0,0.063,47.833332,-16.316668
"Chordata","Aves","Suliformes","Phalacrocoracidae","Microcarbo","Microcarbo africanus","Late Pleistocene","Holocene",0.126,0,0.063,47.033333,-19.866667
"Chordata","Aves","Anseriformes","Anatidae","Sarkidiornis","Sarkidiornis melanotos","Late Pleistocene","Holocene",0.126,0,0.063,47.033333,-19.866667
"Chordata","Aves","Anseriformes","Anatidae","Anas","Anas bernieri","Late Pleistocene","Holocene",0.126,0,0.063,47.033333,-19.866667
"Chordata","Aves","Anseriformes","Anatidae","Anas","Anas erythrorhyncha","Late Pleistocene","Holocene",0.126,0,0.063,47.033333,-19.866667
"Chordata","Aves","Anseriformes","Anatidae","Anas","Anas melleri","Late Pleistocene","Holocene",0.126,0,0.063,47.033333,-19.866667
"Chordata","Aves","Galliformes","Phasianidae","Margaroperdix","Margaroperdix madagarensis","Late Pleistocene","Holocene",0.126,0,0.063,47.033333,-19.866667
"Chordata","Aves","Galliformes","Numididae","Numida","Numida meleagris","Late Pleistocene","Holocene",0.126,0,0.063,47.033333,-19.866667
"Chordata","Aves","Gruiformes","Rallidae","Gallinula","Gallinula chloropus","Late Pleistocene","Holocene",0.126,0,0.063,47.033333,-19.866667
